binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp,modello,infra,trasporto
prog17_whitespace_trim,3,1.0000,5,5,True,False,1337,12,0.002929,3711,3140,databricks-gpt-oss-120b,databricks,15.8,[],2026-08-16T04:20:27,gpt-oss-120b,databricks,text
prog17_whitespace_trim,4,0.4000,2,5,True,False,878,12,0.001211,3711,754,databricks-gpt-oss-120b,databricks,7.2,[],2026-08-16T04:20:34,gpt-oss-120b,databricks,text
prog17_whitespace_trim,5,0.4000,2,5,True,False,1170,12,0.001411,3711,1032,databricks-gpt-oss-120b,databricks,9.6,[],2026-08-16T04:20:44,gpt-oss-120b,databricks,text
prog17_whitespace_trim,6,0.4000,2,5,True,False,1134,12,0.004621,3711,5491,databricks-gpt-oss-120b,databricks,31.2,[],2026-08-16T04:21:15,gpt-oss-120b,databricks,text
prog17_whitespace_trim,7,0.4000,2,5,True,False,1354,12,0.006005,3711,7413,databricks-gpt-oss-120b,databricks,34.2,[],2026-08-16T04:21:49,gpt-oss-120b,databricks,text
prog17_whitespace_trim,8,0.4000,2,5,True,False,1126,12,0.001230,3711,780,databricks-gpt-oss-120b,databricks,7.0,[],2026-08-16T04:21:56,gpt-oss-120b,databricks,text
prog18_caesar_cipher,1,0.8000,4,5,True,False,1033,12,0.002409,4503,2220,databricks-gpt-oss-120b,databricks,12.3,[],2026-08-16T04:22:09,gpt-oss-120b,databricks,text
prog18_caesar_cipher,2,0.8000,4,5,True,False,1201,12,0.002371,4503,2167,databricks-gpt-oss-120b,databricks,13.8,[],2026-08-16T04:22:23,gpt-oss-120b,databricks,text
prog18_caesar_cipher,3,0.8000,4,5,True,False,1026,12,0.002425,4503,2242,databricks-gpt-oss-120b,databricks,14.2,[],2026-08-16T04:22:37,gpt-oss-120b,databricks,text
prog18_caesar_cipher,4,0.8000,4,5,True,False,1001,12,0.003076,4503,3147,databricks-gpt-oss-120b,databricks,17.2,[],2026-08-16T04:22:54,gpt-oss-120b,databricks,text
prog18_caesar_cipher,5,1.0000,5,5,True,False,1238,12,0.003533,4503,3782,databricks-gpt-oss-120b,databricks,18.0,[],2026-08-16T04:23:12,gpt-oss-120b,databricks,text
prog18_caesar_cipher,6,1.0000,5,5,True,False,1445,12,0.002657,4503,2564,databricks-gpt-oss-120b,databricks,14.3,[],2026-08-16T04:23:26,gpt-oss-120b,databricks,text
prog18_caesar_cipher,7,0.8000,4,5,True,False,1379,12,0.002348,4503,2135,databricks-gpt-oss-120b,databricks,12.8,[],2026-08-16T04:23:39,gpt-oss-120b,databricks,text
prog18_caesar_cipher,8,0.8000,4,5,True,False,1114,12,0.002541,4503,2403,databricks-gpt-oss-120b,databricks,12.6,[],2026-08-16T04:23:52,gpt-oss-120b,databricks,text
prog19_palindrome_checker,1,1.0000,5,5,True,False,1149,12,0.002402,4278,2267,databricks-gpt-oss-120b,databricks,12.7,[],2026-08-16T04:24:04,gpt-oss-120b,databricks,text
prog19_palindrome_checker,2,0.8000,4,5,True,False,956,12,0.002715,4278,2701,databricks-gpt-oss-120b,databricks,14.9,[],2026-08-16T04:24:19,gpt-oss-120b,databricks,text
prog19_palindrome_checker,3,0.8000,4,5,True,False,898,12,0.002928,4278,2997,databricks-gpt-oss-120b,databricks,16.8,[],2026-08-16T04:24:36,gpt-oss-120b,databricks,text
prog19_palindrome_checker,4,1.0000,5,5,True,False,976,12,0.002891,4278,2946,databricks-gpt-oss-120b,databricks,15.6,[],2026-08-16T04:24:52,gpt-oss-120b,databricks,text
prog19_palindrome_checker,5,1.0000,5,5,True,False,1062,12,0.004798,4278,5594,databricks-gpt-oss-120b,databricks,25.8,[],2026-08-16T04:25:18,gpt-oss-120b,databricks,text
prog19_palindrome_checker,6,0.8000,4,5,True,False,1102,12,0.003730,4278,4111,databricks-gpt-oss-120b,databricks,19.9,[],2026-08-16T04:25:37,gpt-oss-120b,databricks,text
prog19_palindrome_checker,7,1.0000,5,5,True,False,1063,12,0.002957,4278,3037,databricks-gpt-oss-120b,databricks,15.3,[],2026-08-16T04:25:53,gpt-oss-120b,databricks,text
prog19_palindrome_checker,8,1.0000,5,5,True,False,1058,12,0.002503,4278,2407,databricks-gpt-oss-120b,databricks,13.1,[],2026-08-16T04:26:06,gpt-oss-120b,databricks,text
prog20_anagram_checker,1,1.0000,5,5,True,False,1486,12,0.002773,4292,2778,databricks-gpt-oss-120b,databricks,14.7,[],2026-08-16T04:26:21,gpt-oss-120b,databricks,text
prog20_anagram_checker,2,1.0000,5,5,True,False,1226,12,0.002625,4292,2573,databricks-gpt-oss-120b,databricks,17.4,[],2026-08-16T04:26:38,gpt-oss-120b,databricks,text
prog20_anagram_checker,3,1.0000,5,5,True,False,1200,12,0.002454,4292,2335,databricks-gpt-oss-120b,databricks,12.7,[],2026-08-16T04:26:51,gpt-oss-120b,databricks,text
prog20_anagram_checker,4,1.0000,5,5,True,False,1200,12,0.002454,4292,2335,databricks-gpt-oss-120b,databricks,12.8,[],2026-08-16T04:27:03,gpt-oss-120b,databricks,text
prog20_anagram_checker,5,1.0000,5,5,True,False,1186,12,0.002580,4292,2510,databricks-gpt-oss-120b,databricks,14.5,[],2026-08-16T04:27:18,gpt-oss-120b,databricks,text
prog20_anagram_checker,6,1.0000,5,5,True,False,1292,12,0.002219,4292,2009,databricks-gpt-oss-120b,databricks,12.7,[],2026-08-16T04:27:31,gpt-oss-120b,databricks,text
prog20_anagram_checker,7,1.0000,5,5,True,False,1200,12,0.002454,4292,2335,databricks-gpt-oss-120b,databricks,12.5,[],2026-08-16T04:27:43,gpt-oss-120b,databricks,text
prog20_anagram_checker,8,1.0000,5,5,True,False,1200,12,0.002454,4292,2335,databricks-gpt-oss-120b,databricks,12.8,[],2026-08-16T04:27:56,gpt-oss-120b,databricks,text
prog21_date_validator,1,1.0000,5,5,True,False,1532,12,0.005563,4832,6518,databricks-gpt-oss-120b,databricks,28.8,[],2026-08-16T04:28:25,gpt-oss-120b,databricks,text
prog21_date_validator,2,0.6000,3,5,True,False,1669,12,0.003339,4832,3429,databricks-gpt-oss-120b,databricks,18.0,[],2026-08-16T04:28:43,gpt-oss-120b,databricks,text
prog21_date_validator,3,0.6000,3,5,True,False,1608,12,0.004036,4832,4398,databricks-gpt-oss-120b,databricks,25.3,[],2026-08-16T04:29:08,gpt-oss-120b,databricks,text
prog21_date_validator,4,1.0000,5,5,True,False,1506,12,0.004925,4832,5632,databricks-gpt-oss-120b,databricks,24.8,[],2026-08-16T04:29:33,gpt-oss-120b,databricks,text
prog21_date_validator,5,1.0000,5,5,True,False,1775,12,0.005938,4832,7039,databricks-gpt-oss-120b,databricks,30.9,[],2026-08-16T04:30:04,gpt-oss-120b,databricks,text
prog21_date_validator,6,1.0000,5,5,True,False,1374,12,0.003390,4832,3500,databricks-gpt-oss-120b,databricks,17.0,[],2026-08-16T04:30:21,gpt-oss-120b,databricks,text
prog21_date_validator,7,1.0000,5,5,True,False,1607,12,0.004944,4832,5659,databricks-gpt-oss-120b,databricks,25.3,[],2026-08-16T04:30:46,gpt-oss-120b,databricks,text
prog21_date_validator,8,1.0000,5,5,True,False,1766,12,0.004094,4832,4478,databricks-gpt-oss-120b,databricks,22.6,[],2026-08-16T04:31:09,gpt-oss-120b,databricks,text
prog22_snake_camel_convert,1,0.8000,4,5,True,False,1579,12,0.003836,5461,3962,databricks-gpt-oss-120b,databricks,20.2,[],2026-08-16T04:31:29,gpt-oss-120b,databricks,text
prog22_snake_camel_convert,2,0.4000,2,5,True,False,1606,12,0.005394,5461,6127,databricks-gpt-oss-120b,databricks,32.6,[],2026-08-16T04:32:02,gpt-oss-120b,databricks,text
prog22_snake_camel_convert,3,0.8000,4,5,True,False,1567,12,0.004057,5461,4270,databricks-gpt-oss-120b,databricks,20.1,[],2026-08-16T04:32:22,gpt-oss-120b,databricks,text
prog22_snake_camel_convert,4,0.8000,4,5,True,False,1506,12,0.003666,5461,3726,databricks-gpt-oss-120b,databricks,18.1,[],2026-08-16T04:32:40,gpt-oss-120b,databricks,text
prog22_snake_camel_convert,5,0.0000,0,5,True,False,409,12,0.000333,1018,208,databricks-gpt-oss-120b,databricks,4.0,[],2026-08-16T04:32:44,gpt-oss-120b,databricks,text
prog22_snake_camel_convert,6,0.8000,4,5,True,False,1522,12,0.004021,5461,4220,databricks-gpt-oss-120b,databricks,21.2,[],2026-08-16T04:33:05,gpt-oss-120b,databricks,text
prog22_snake_camel_convert,7,0.8000,4,5,True,False,1990,12,0.004592,5461,5013,databricks-gpt-oss-120b,databricks,22.8,[],2026-08-16T04:33:28,gpt-oss-120b,databricks,text
prog22_snake_camel_convert,8,0.8000,4,5,True,False,1606,12,0.003703,5461,3778,databricks-gpt-oss-120b,databricks,18.9,[],2026-08-16T04:33:47,gpt-oss-120b,databricks,text
prog23_longest_common_prefix,1,0.4000,2,5,True,False,1173,12,0.004192,7751,3884,databricks-gpt-oss-120b,databricks,22.0,[],2026-08-16T04:34:09,gpt-oss-120b,databricks,text
prog23_longest_common_prefix,2,0.4000,2,5,True,False,1058,12,0.005965,4086,7263,databricks-gpt-oss-120b,databricks,31.7,[],2026-08-16T04:34:40,gpt-oss-120b,databricks,text
prog23_longest_common_prefix,3,0.4000,2,5,True,False,400,12,0.006521,4086,8036,databricks-gpt-oss-120b,databricks,35.8,[],2026-08-16T04:35:16,gpt-oss-120b,databricks,text
prog23_longest_common_prefix,4,0.4000,2,5,True,False,1216,12,0.004167,4086,4766,databricks-gpt-oss-120b,databricks,23.9,[],2026-08-16T04:35:40,gpt-oss-120b,databricks,text
prog23_longest_common_prefix,5,0.6000,3,5,True,False,519,12,0.005430,4086,6521,databricks-gpt-oss-120b,databricks,28.9,[],2026-08-16T04:36:09,gpt-oss-120b,databricks,text
prog23_longest_common_prefix,6,0.4000,2,5,True,False,1058,12,0.005960,4086,7257,databricks-gpt-oss-120b,databricks,30.9,[],2026-08-16T04:36:40,gpt-oss-120b,databricks,text
prog23_longest_common_prefix,7,0.6000,3,5,True,False,612,12,0.005416,4086,6501,databricks-gpt-oss-120b,databricks,28.9,[],2026-08-16T04:37:09,gpt-oss-120b,databricks,text
prog23_longest_common_prefix,8,0.6000,3,5,True,False,596,12,0.003165,4086,3374,databricks-gpt-oss-120b,databricks,17.3,[],2026-08-16T04:37:26,gpt-oss-120b,databricks,text
prog24_query_string_parser,1,0.2000,1,5,True,False,3688,12,0.001536,4054,1120,databricks-gpt-oss-120b,databricks,8.8,"[""'utf-8' codec can't decode byte 0x91 in position 0: invalid start byte"", ""'utf-8' codec can't decode byte 0x94 in position 0: invalid start byte"", ""'utf-8' codec can't decode byte 0x8e in position 0: invalid start byte""]",2026-08-16T04:37:35,gpt-oss-120b,databricks,text
prog24_query_string_parser,2,0.2000,1,5,True,False,3494,12,0.001944,4054,1686,databricks-gpt-oss-120b,databricks,11.5,[],2026-08-16T04:37:46,gpt-oss-120b,databricks,text
prog24_query_string_parser,3,0.0000,0,5,True,False,2567,12,0.000733,1054,754,databricks-gpt-oss-120b,databricks,5.8,"[""'utf-8' codec can't decode byte 0x9e in position 40: invalid start byte"", ""'utf-8' codec can't decode byte 0xfe in position 26: invalid start byte"", ""'utf-8' codec can't decode byte 0xb6 in position 18: invalid start byte""]",2026-08-16T04:37:52,gpt-oss-120b,databricks,text
prog24_query_string_parser,4,0.0000,0,5,True,False,2536,12,0.000725,1054,744,databricks-gpt-oss-120b,databricks,5.9,"[""'utf-8' codec can't decode byte 0x9e in position 40: invalid start byte"", ""'utf-8' codec can't decode byte 0xfe in position 26: invalid start byte"", ""'utf-8' codec can't decode byte 0xb6 in position 18: invalid start byte""]",2026-08-16T04:37:58,gpt-oss-120b,databricks,text
prog24_query_string_parser,5,0.0000,0,5,True,False,2567,12,0.000733,1054,754,databricks-gpt-oss-120b,databricks,5.8,"[""'utf-8' codec can't decode byte 0x9e in position 40: invalid start byte"", ""'utf-8' codec can't decode byte 0xfe in position 26: invalid start byte"", ""'utf-8' codec can't decode byte 0xb6 in position 18: invalid start byte""]",2026-08-16T04:38:04,gpt-oss-120b,databricks,text
prog24_query_string_parser,6,0.0000,0,5,True,False,2567,12,0.000733,1054,754,databricks-gpt-oss-120b,databricks,5.7,"[""'utf-8' codec can't decode byte 0x9e in position 40: invalid start byte"", ""'utf-8' codec can't decode byte 0xfe in position 26: invalid start byte"", ""'utf-8' codec can't decode byte 0xb6 in position 18: invalid start byte""]",2026-08-16T04:38:10,gpt-oss-120b,databricks,text
prog24_query_string_parser,7,0.0000,0,5,True,False,2567,12,0.000733,1054,754,databricks-gpt-oss-120b,databricks,5.8,"[""'utf-8' codec can't decode byte 0x9e in position 40: invalid start byte"", ""'utf-8' codec can't decode byte 0xfe in position 26: invalid start byte"", ""'utf-8' codec can't decode byte 0xb6 in position 18: invalid start byte""]",2026-08-16T04:38:15,gpt-oss-120b,databricks,text
prog24_query_string_parser,8,0.0000,0,5,True,False,2567,12,0.000733,1054,754,databricks-gpt-oss-120b,databricks,5.5,"[""'utf-8' codec can't decode byte 0x9e in position 40: invalid start byte"", ""'utf-8' codec can't decode byte 0xfe in position 26: invalid start byte"", ""'utf-8' codec can't decode byte 0xb6 in position 18: invalid start byte""]",2026-08-16T04:38:21,gpt-oss-120b,databricks,text
prog25_balanced_multitype,1,1.0000,5,5,True,False,1625,12,0.002314,4510,2086,databricks-gpt-oss-120b,databricks,11.7,[],2026-08-16T04:38:33,gpt-oss-120b,databricks,text
prog25_balanced_multitype,2,1.0000,5,5,True,False,1168,12,0.001675,4510,1199,databricks-gpt-oss-120b,databricks,8.8,[],2026-08-16T04:38:41,gpt-oss-120b,databricks,text
prog25_balanced_multitype,3,1.0000,5,5,True,False,1625,12,0.002314,4510,2086,databricks-gpt-oss-120b,databricks,11.6,[],2026-08-16T04:38:53,gpt-oss-120b,databricks,text
prog25_balanced_multitype,4,1.0000,5,5,True,False,1168,12,0.001675,4510,1199,databricks-gpt-oss-120b,databricks,8.3,[],2026-08-16T04:39:01,gpt-oss-120b,databricks,text
prog25_balanced_multitype,5,1.0000,5,5,True,False,1168,12,0.001675,4510,1199,databricks-gpt-oss-120b,databricks,8.6,[],2026-08-16T04:39:10,gpt-oss-120b,databricks,text
prog25_balanced_multitype,6,1.0000,5,5,True,False,1168,12,0.001675,4510,1199,databricks-gpt-oss-120b,databricks,8.4,[],2026-08-16T04:39:18,gpt-oss-120b,databricks,text
prog25_balanced_multitype,7,1.0000,5,5,True,False,1168,12,0.001675,4510,1199,databricks-gpt-oss-120b,databricks,8.5,[],2026-08-16T04:39:27,gpt-oss-120b,databricks,text
prog25_balanced_multitype,8,1.0000,5,5,True,False,1168,12,0.001675,4510,1199,databricks-gpt-oss-120b,databricks,8.5,[],2026-08-16T04:39:35,gpt-oss-120b,databricks,text
prog26_wildcard_match,1,1.0000,5,5,True,False,1403,12,0.003852,4423,4245,databricks-gpt-oss-120b,databricks,20.3,[],2026-08-16T04:39:55,gpt-oss-120b,databricks,text
prog26_wildcard_match,2,1.0000,5,5,True,False,1485,12,0.003697,4423,4029,databricks-gpt-oss-120b,databricks,22.8,[],2026-08-16T04:40:18,gpt-oss-120b,databricks,text
prog26_wildcard_match,3,1.0000,5,5,True,False,1587,12,0.003387,4423,3598,databricks-gpt-oss-120b,databricks,17.5,[],2026-08-16T04:40:36,gpt-oss-120b,databricks,text
prog26_wildcard_match,4,1.0000,5,5,True,False,1519,12,0.003254,4423,3414,databricks-gpt-oss-120b,databricks,17.2,[],2026-08-16T04:40:53,gpt-oss-120b,databricks,text
prog26_wildcard_match,5,1.0000,5,5,True,False,1583,12,0.003126,4423,3236,databricks-gpt-oss-120b,databricks,16.0,[],2026-08-16T04:41:09,gpt-oss-120b,databricks,text
prog26_wildcard_match,6,1.0000,5,5,True,False,1818,12,0.003372,4423,3578,databricks-gpt-oss-120b,databricks,17.3,[],2026-08-16T04:41:26,gpt-oss-120b,databricks,text
prog26_wildcard_match,7,1.0000,5,5,True,False,1583,12,0.003125,4423,3235,databricks-gpt-oss-120b,databricks,15.7,[],2026-08-16T04:41:42,gpt-oss-120b,databricks,text
prog26_wildcard_match,8,1.0000,5,5,True,False,1583,12,0.003130,4423,3241,databricks-gpt-oss-120b,databricks,15.7,[],2026-08-16T04:41:58,gpt-oss-120b,databricks,text
prog27_soundex,1,0.6000,3,5,True,False,1891,12,0.004565,12831,3133,databricks-gpt-oss-120b,databricks,19.0,[],2026-08-16T04:42:17,gpt-oss-120b,databricks,text
prog27_soundex,2,0.6000,3,5,True,False,2002,12,0.002352,5677,1847,databricks-gpt-oss-120b,databricks,13.5,[],2026-08-16T04:42:30,gpt-oss-120b,databricks,text
prog27_soundex,3,0.2000,1,5,True,False,2748,12,0.001874,5677,1184,databricks-gpt-oss-120b,databricks,8.5,[],2026-08-16T04:42:39,gpt-oss-120b,databricks,text
prog27_soundex,4,0.6000,3,5,True,False,1794,12,0.001574,5677,767,databricks-gpt-oss-120b,databricks,6.5,[],2026-08-16T04:42:45,gpt-oss-120b,databricks,text
prog27_soundex,5,0.6000,3,5,True,False,1794,12,0.001573,5677,765,databricks-gpt-oss-120b,databricks,6.8,[],2026-08-16T04:42:52,gpt-oss-120b,databricks,text
prog27_soundex,6,0.0000,0,5,True,False,2379,12,0.001645,5677,866,databricks-gpt-oss-120b,databricks,8.0,"[""'utf-8' codec can't decode byte 0xa8 in position 4: invalid start byte"", ""'utf-8' codec can't decode byte 0xa8 in position 4: invalid start byte"", ""'utf-8' codec can't decode byte 0xa8 in position 4: invalid start byte""]",2026-08-16T04:43:00,gpt-oss-120b,databricks,text
prog27_soundex,7,0.0000,0,5,True,False,2208,12,0.001613,5677,821,databricks-gpt-oss-120b,databricks,7.4,[],2026-08-16T04:43:07,gpt-oss-120b,databricks,text
prog27_soundex,8,0.6000,3,5,True,False,2114,12,0.005389,12831,4277,databricks-gpt-oss-120b,databricks,26.0,[],2026-08-16T04:43:33,gpt-oss-120b,databricks,text
prog28_levenshtein,1,0.0000,0,5,True,False,366,12,0.000326,1018,198,databricks-gpt-oss-120b,databricks,3.6,[],2026-08-16T04:43:37,gpt-oss-120b,databricks,text
prog28_levenshtein,2,1.0000,5,5,True,False,1319,12,0.003289,4054,3554,databricks-gpt-oss-120b,databricks,18.8,[],2026-08-16T04:43:56,gpt-oss-120b,databricks,text
prog28_levenshtein,3,1.0000,5,5,True,False,1672,12,0.003178,4054,3400,databricks-gpt-oss-120b,databricks,21.8,[],2026-08-16T04:44:18,gpt-oss-120b,databricks,text
prog28_levenshtein,4,1.0000,5,5,True,False,927,12,0.002409,4054,2333,databricks-gpt-oss-120b,databricks,13.9,[],2026-08-16T04:44:32,gpt-oss-120b,databricks,text
prog28_levenshtein,5,1.0000,5,5,True,False,1283,12,0.003161,4054,3377,databricks-gpt-oss-120b,databricks,17.9,[],2026-08-16T04:44:49,gpt-oss-120b,databricks,text
prog28_levenshtein,6,1.0000,5,5,True,False,1201,12,0.003399,4054,3707,databricks-gpt-oss-120b,databricks,17.8,[],2026-08-16T04:45:07,gpt-oss-120b,databricks,text
prog28_levenshtein,7,1.0000,5,5,True,False,1399,12,0.002834,4054,2922,databricks-gpt-oss-120b,databricks,15.1,[],2026-08-16T04:45:22,gpt-oss-120b,databricks,text
prog28_levenshtein,8,1.0000,5,5,True,False,1201,12,0.003399,4054,3707,databricks-gpt-oss-120b,databricks,18.0,[],2026-08-16T04:45:40,gpt-oss-120b,databricks,text
prog29_roman_numeral_parser,1,0.2000,1,5,True,False,2214,12,0.002248,6357,1533,databricks-gpt-oss-120b,databricks,9.8,[],2026-08-16T04:45:50,gpt-oss-120b,databricks,text
prog29_roman_numeral_parser,2,0.4000,2,5,True,False,1506,12,0.002251,6357,1537,databricks-gpt-oss-120b,databricks,9.9,[],2026-08-16T04:46:00,gpt-oss-120b,databricks,text
prog29_roman_numeral_parser,3,0.4000,2,5,True,False,3665,12,0.002108,6357,1339,databricks-gpt-oss-120b,databricks,9.0,[],2026-08-16T04:46:09,gpt-oss-120b,databricks,text
prog29_roman_numeral_parser,4,0.4000,2,5,True,False,3665,12,0.002108,6357,1339,databricks-gpt-oss-120b,databricks,9.1,[],2026-08-16T04:46:18,gpt-oss-120b,databricks,text
prog29_roman_numeral_parser,5,0.8000,4,5,True,False,1580,12,0.004755,12318,3525,databricks-gpt-oss-120b,databricks,18.4,[],2026-08-16T04:46:37,gpt-oss-120b,databricks,text
prog29_roman_numeral_parser,6,0.4000,2,5,True,False,3665,12,0.002108,6357,1339,databricks-gpt-oss-120b,databricks,8.9,[],2026-08-16T04:46:45,gpt-oss-120b,databricks,text
prog29_roman_numeral_parser,7,0.4000,2,5,True,False,1745,12,0.004904,12318,3732,databricks-gpt-oss-120b,databricks,21.0,[],2026-08-16T04:47:07,gpt-oss-120b,databricks,text
prog29_roman_numeral_parser,8,0.4000,2,5,True,False,2114,12,0.002220,6357,1494,databricks-gpt-oss-120b,databricks,10.5,[],2026-08-16T04:47:17,gpt-oss-120b,databricks,text
prog30_escape_unescape,1,1.0000,5,5,True,False,2565,12,0.004484,6193,4680,databricks-gpt-oss-120b,databricks,28.5,[],2026-08-16T04:47:46,gpt-oss-120b,databricks,text
prog30_escape_unescape,2,0.6000,3,5,True,False,2180,12,0.004757,6193,5059,databricks-gpt-oss-120b,databricks,25.8,[],2026-08-16T04:48:11,gpt-oss-120b,databricks,text
prog30_escape_unescape,3,0.6000,3,5,True,False,2385,12,0.003630,6193,3494,databricks-gpt-oss-120b,databricks,17.3,[],2026-08-16T04:48:29,gpt-oss-120b,databricks,text
prog30_escape_unescape,4,1.0000,5,5,True,False,2577,12,0.004167,6193,4240,databricks-gpt-oss-120b,databricks,20.2,[],2026-08-16T04:48:49,gpt-oss-120b,databricks,text
prog30_escape_unescape,5,0.4000,2,5,True,False,2768,12,0.002172,6193,1469,databricks-gpt-oss-120b,databricks,10.5,[],2026-08-16T04:48:59,gpt-oss-120b,databricks,text
prog30_escape_unescape,6,0.4000,2,5,True,False,3368,12,0.004810,6193,5133,databricks-gpt-oss-120b,databricks,25.5,[],2026-08-16T04:49:25,gpt-oss-120b,databricks,text
prog30_escape_unescape,7,0.0000,0,5,False,True,0,12,0.007083,6193,8290,databricks-gpt-oss-120b,databricks,43.6,nessun candidato prodotto,2026-08-16T04:50:08,gpt-oss-120b,databricks,text
prog30_escape_unescape,8,0.0000,0,5,True,False,370,12,0.000329,1018,203,databricks-gpt-oss-120b,databricks,4.9,[],2026-08-16T04:50:13,gpt-oss-120b,databricks,text
prog31_gcd_lcm,1,0.8000,4,5,True,False,1372,12,0.006209,3952,7636,databricks-gpt-oss-120b,databricks,45.5,[],2026-08-16T04:50:59,gpt-oss-120b,databricks,text
prog31_gcd_lcm,2,1.0000,5,5,True,False,1970,12,0.003203,3952,3461,databricks-gpt-oss-120b,databricks,18.9,[],2026-08-16T04:51:18,gpt-oss-120b,databricks,text
prog31_gcd_lcm,3,1.0000,5,5,True,False,1522,12,0.003967,3952,4522,databricks-gpt-oss-120b,databricks,26.7,[],2026-08-16T04:51:44,gpt-oss-120b,databricks,text
prog31_gcd_lcm,4,0.0000,0,5,False,True,0,12,0.006684,3952,8295,databricks-gpt-oss-120b,databricks,36.2,nessun candidato prodotto,2026-08-16T04:52:21,gpt-oss-120b,databricks,text
prog31_gcd_lcm,5,0.8000,4,5,True,False,1519,12,0.006130,3952,7526,databricks-gpt-oss-120b,databricks,39.0,[],2026-08-16T04:53:00,gpt-oss-120b,databricks,text
prog31_gcd_lcm,6,1.0000,5,5,True,False,1420,12,0.004410,3952,5137,databricks-gpt-oss-120b,databricks,23.3,[],2026-08-16T04:53:23,gpt-oss-120b,databricks,text
prog31_gcd_lcm,7,1.0000,5,5,True,False,1240,12,0.005014,3952,5976,databricks-gpt-oss-120b,databricks,27.7,[],2026-08-16T04:53:51,gpt-oss-120b,databricks,text
prog31_gcd_lcm,8,1.0000,5,5,True,False,1161,12,0.003698,3952,4148,databricks-gpt-oss-120b,databricks,19.6,[],2026-08-16T04:54:10,gpt-oss-120b,databricks,text
prog32_prime_factorization,1,1.0000,5,5,True,False,1303,12,0.004572,3495,5477,databricks-gpt-oss-120b,databricks,24.6,[],2026-08-16T04:54:35,gpt-oss-120b,databricks,text
prog32_prime_factorization,2,1.0000,5,5,True,False,1030,12,0.004010,3495,4696,databricks-gpt-oss-120b,databricks,21.2,[],2026-08-16T04:54:56,gpt-oss-120b,databricks,text
prog32_prime_factorization,3,1.0000,5,5,True,False,1349,12,0.004731,3495,5697,databricks-gpt-oss-120b,databricks,39.0,[],2026-08-16T04:55:35,gpt-oss-120b,databricks,text
prog32_prime_factorization,4,1.0000,5,5,True,False,1150,12,0.003281,3495,3684,databricks-gpt-oss-120b,databricks,28.1,[],2026-08-16T04:56:03,gpt-oss-120b,databricks,text
prog32_prime_factorization,5,1.0000,5,5,True,False,1372,12,0.003868,3495,4499,databricks-gpt-oss-120b,databricks,26.0,[],2026-08-16T04:56:29,gpt-oss-120b,databricks,text
prog32_prime_factorization,6,0.0000,0,5,False,True,0,12,0.006609,3495,8306,databricks-gpt-oss-120b,databricks,55.8,nessun candidato prodotto,2026-08-16T04:57:25,gpt-oss-120b,databricks,text
prog32_prime_factorization,7,1.0000,5,5,True,False,1054,12,0.003484,3495,3965,databricks-gpt-oss-120b,databricks,20.4,[],2026-08-16T04:57:46,gpt-oss-120b,databricks,text
prog32_prime_factorization,8,1.0000,5,5,True,False,1222,12,0.003781,3495,4378,databricks-gpt-oss-120b,databricks,22.8,[],2026-08-16T04:58:08,gpt-oss-120b,databricks,text
